"","X","module","module_description","Acidovorax_AEP1_4","Curvibacter_AEP1_3","Duganella_C1_2","MG_21Nov119-A03-L1_S156_L003_bin.4","MG_21Nov119-A06-L1_S159_L003_bin.7","MG_21Nov119-B05-L1_S164_L003_bin.2","MG_21Nov119-B05-L1_S164_L003_bin.8","MG_21Nov119-D06-L1_S176_L003_bin.10","MG_21Nov119-D06-L1_S176_L003_bin.11","MG_21Nov119-D06-L1_S176_L003_bin.3","MG_21Nov119-D06-L1_S176_L003_bin.8","MG_21Nov119-E05-L1_S181_L003_bin.1","MG_21Nov119-E05-L1_S181_L003_bin.16","MG_21Nov119-E05-L1_S181_L003_bin.2","MG_21Nov119-E05-L1_S181_L003_bin.7","MG_21Nov119-E07-L1_S224_L004_bin.20","MG_21Nov119-E07-L1_S224_L004_bin.5","MG_21Nov119-H08-L1_S241_L004_bin.1","MG_220900001374-D09_22Sep1374-D09-L1_S133_L002_bin.2","MG_220900001374-H06_22Sep1374-H06-L1_S146_L002_bin.5","MG_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.4","MT_21Nov119-A08-L1_S201_L004_bin.5","MT_21Nov119-A09-L1_S202_L004_bin.2","MT_21Nov119-B05-L1_S164_L003_bin.6","MT_21Nov119-B08-L1_S207_L004_bin.2","MT_21Nov119-C02-L1_S167_L003_bin.5","MT_21Nov119-D04-L1_S174_L003_bin.3","MT_21Nov119-D05-L1_S175_L003_bin.2","MT_21Nov119-D07-L1_S218_L004_bin.10","MT_21Nov119-D07-L1_S218_L004_bin.4","MT_21Nov119-D07-L1_S218_L004_bin.8","MT_21Nov119-E05-L1_S181_L003_bin.17","MT_21Nov119-E05-L1_S181_L003_bin.3","MT_21Nov119-E05-L1_S181_L003_bin.4","MT_21Nov119-E05-L1_S181_L003_bin.9","MT_21Nov119-E06-L1_S182_L003_bin.3","MT_21Nov119-E07-L1_S224_L004_bin.18","MT_21Nov119-E07-L1_S224_L004_bin.5","MT_21Nov119-E08-L1_S225_L004_bin.2","MT_21Nov119-F04-L1_S186_L003_bin.6","MT_21Nov119-F04-L1_S186_L003_bin.9","MT_21Nov119-G04-L1_S192_L003_bin.1","MT_21Nov119-G04-L1_S192_L003_bin.5","MT_21Nov119-H05-L1_S199_L003_bin.4","MT_21Nov119-H05-L1_S199_L003_bin.5","MT_21Nov119-H05-L1_S199_L003_bin.9","MT_220900001374-A06_22Sep1374-A06-L1_S120_L002_bin.3","MT_220900001374-A10_22Sep1374-A10-L1_S123_L002_bin.3","MT_220900001374-B05_22Sep1374-B05-L1_S10_L001_bin.1","MT_220900001374-B06_22Sep1374-B06-L1_S124_L002_bin.5","MT_220900001374-B10_22Sep1374-B10-L1_S126_L002_bin.5","MT_220900001374-C01_22Sep1374-C01-L1_S11_L001_bin.2","MT_220900001374-C06_22Sep1374-C06-L1_S127_L002_bin.1","MT_220900001374-D02_22Sep1374-D02-L1_S17_L001_bin.10","MT_220900001374-D02_22Sep1374-D02-L1_S17_L001_bin.6","MT_220900001374-D02_22Sep1374-D02-L1_S17_L001_bin.7","MT_220900001374-D04_22Sep1374-D04-L1_S19_L001_bin.3","MT_220900001374-H06_22Sep1374-H06-L1_S146_L002_bin.5","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.10","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.14","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.2","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.7","Pelomonas_AEP2-2","Pseudomonas_C2_2","Undibacterium_C1_1"
"89",89,"M00094","Ceramide biosynthesis",0,0,0,0,0,0,0,0.0482625482625483,0,0,0,0.0673854447439353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836680053547523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118203309692671,0,0,0,0,0,0.0472947408248203,0,0,0,0,0,0,0,0,0,0,0,0
"90",90,"M00095","C5 isoprenoid biosynthesis, mevalonate pathway",0.276986388097499,0.284522003034901,0.232054455445545,0.238549618320611,0.244778067885117,1.1300043047783,0.216188170183328,0.28957528957529,0.144508670520231,0.257731958762887,0.177179305457123,0.134770889487871,0.314408911246856,1.88070929607738,0.174034110685694,2.38397965670693,0.34435261707989,0.468867216804201,0.755667506297229,0.836470096194061,0.430090710040663,0.517955801104972,1.00969305331179,2.28310502283105,0.280898876404494,0.22576760987357,1.94552529182879,0.658241179568194,0.110815602836879,0.167336010709505,0.349487418452936,8.13008130081301,1.02459016393443,0.161498708010336,0.275938189845475,2.63713080168776,3.98089171974522,0.642398286937901,1.5785319652723,1.91864927091328,0.221926320461607,0.887956086535357,0.442477876106195,1.00250626566416,0,0.438212094653812,0.354609929078014,3.10687655343828,0.207779255319149,0.108648413733159,0,0.505488157134604,0.425652667423383,0.920245398773006,0.614035087719298,2.51846877098724,0.25489396411093,0.371234620280017,0.275590551181102,0.797872340425532,0.122030589000976,2.34962406015038,0.172176308539945,0.56095736724009,0.156510851419032
"91",91,"M00096","C5 isoprenoid biosynthesis, non-mevalonate pathway",3.41880341880342,3.7556904400607,3.06311881188119,3.14885496183206,3.23107049608355,2.1093413689195,3.42442061570391,1.89189189189189,0,1.88512518409426,3.96881644223955,2.64150943396226,3.55731225296443,1.71950564212789,3.44587539157675,0.254291163382072,2.24977043158861,2.40060015003751,1.25944584382872,2.25846925972396,3.09665311229277,4.41988950276243,3.44641895530425,0.114155251141553,3.70786516853933,2.95003010234798,0.0778210116731518,5.21327014218009,1.41843971631206,3.27978580990629,2.98229263746505,0.13550135501355,0.204918032786885,4.26356589147287,3.97350993377483,0.361663652802893,0.106157112526539,0.685224839400428,0.315706393054459,0.0767459708365311,3.90590324012428,2.6154342912496,4.24778761061947,3.15789473684211,0.232558139534884,4.33829973707274,4.68085106382979,0.0828500414250207,2.09441489361702,2.12950890916993,11.3924050632911,1.84864240323512,2.11880438895195,3.92638036809816,1.75438596491228,0.268636668905306,4.03752039151713,3.73355960967331,3.11811023622047,2.12765957446809,2.08265538561666,0.300751879699248,3.40909090909091,2.39341810022438,4.13188647746244
"92",92,"M00097","beta-Carotene biosynthesis, GGAP => beta-carotene",0.105518624037143,0.126454223571067,0.103135313531353,0.106022052586938,0.108790252393386,0.0717463050652891,0.115300357431108,0.0643500643500644,0,0.0490918016691213,0.118119536971415,0.0898472596585804,0.119774823332136,0.0447787927637471,0.11602274045713,0.105954651409197,0.153045607591062,0.0625156289072268,0,0.0697058413495051,0.104264414555312,0,0,0.380517503805175,0.124843945068664,0,0,0.0877654906090925,0.147754137115839,0.111557340473003,0.077663870767319,0,0,0.143554407120299,0.122639195486878,0.100462125778581,0.176928520877565,0,0.131544330439358,0,0.0739754401538689,0.215262081584329,0,0,0.387596899224806,0.146070698217937,0,0.138083402375035,0.443262411347518,0,0,0,0.0630596544330937,0,0.701754385964912,0.111931945377211,0.135943447525829,0.0707113562438128,0.10498687664042,0.177304964539007,0.0542358173337672,0.12531328320802,0.114784205693297,0.12465719272002,0.139120756816917
"93",93,"M00098","Acylglycerol degradation",0.0197847420069642,0.0237101669195751,0.0193378712871287,0,0,0.0269048643994834,0,0,0,0,0,0,0.0224577793747754,0.0167920472864052,0.0217542638357118,0,0,0.0703300825206302,0,0.0261396905060644,0,0,0,0.0356735159817352,0.0234082397003745,0.0752558699578567,0.0486381322957198,0,0,0,0,0,0,0.026916451335056,0,0,0,0.0802997858672377,0,0,0,0.100904100742654,0,0,0,0.0273882559158633,0.0591016548463357,0,0,0,0,0.036106296938186,0,0,0,0,0,0,0.0196850393700787,0,0,0,0,0.0701196709050112,0.026085141903172
"94",94,"M00099","Sphingosine biosynthesis",0,0,0,0,0,0,0,0.0351000351000351,0,0,0,0.0490075961774075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478720857867777,0,0.0608494584398199,0,0,0,0,0,0,0,0,0,0,0,0.0293539202160449,0,0,0,0,0.343864173651408,0,0,0,0,0,0.0343961751453238,0,0,0,0,0,0,0,0,0,0,0,0
"95",95,"M00100","Sphingosine degradation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104558762024258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322893122376493,0,0,0,0,0.236406619385343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",96,"M00101","Cholesterol biosynthesis, FPP => cholesterol",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206671351217294,0,0,0,0,0,0,0,0,0,0.043905865823674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059035362181947,0,0.0248379324904995,0,0,0,0,0.0363702491362066,0.254923204384679,0,0,0,0,0,0.047192071731949,0,0,0,0,0,0,0,0,0.0264886628522992,0,0
"97",97,"M00102","Ergocalciferol biosynthesis, FPP => ergosterol/ergocalciferol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414233047512531,0.043905865823674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248379324904995,0,0,0,0,0.0363702491362066,0.254923204384679,0,0,0,0,0,0.188768286927796,0,0,0,0,0,0,0,0,0,0,0
"98",98,"M00103","Cholecalciferol biosynthesis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",99,"M00104","Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate",0,0,0.0257838283828383,0,0.0271975630983464,0,0.028825089357777,0.0321750321750322,0,0,0,0,0,0,0.0290056851142824,0,0,0,0,0.0871323016868814,0.104264414555312,0,0,0,0,0.100341159943809,0,0,0,0,0.0388319353836595,0,0,0.0358886017800746,0.0306597988717194,0,0,0,0,0,0,0.0807232805941233,0,0,0,0.0365176745544844,0,0,0,0,0,0,0.0945894816496406,0,0.0584795321637427,0,0.0339858618814573,0.0353556781219064,0.026246719160105,0,0,0,0.0286960514233242,0,0.0347801892042293
"100",100,"M00106","Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",101,"M00107","Steroid hormone biosynthesis, cholesterol => pregnenolone => progesterone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",102,"M00108","C21-Steroid hormone biosynthesis, progesterone => corticosterone/aldosterone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",103,"M00109","C21-Steroid hormone biosynthesis, progesterone => cortisol/cortisone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",104,"M00110","C19/C18-Steroid hormone biosynthesis, pregnenolone => androstenedione => estrone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",105,"M00112","Tocopherol/tocotorienol biosynthesis, homogentisate + phytyl/geranylgeranyl-PP => tocopherol/tocotorienol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",106,"M00113","Jasmonic acid biosynthesis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794659885568977,0,0,0.0629722921914358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753465943339361,0,0,0,0,0,0.0403616402970617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083948959032908,0,0,0,0,0,0,0,0,0
"107",107,"M00114","Ascorbate biosynthesis, plants, fructose-6P => ascorbate",0,0.0474203338391502,0.116027227722772,0,0,0,0.0432376340366655,0,0.144508670520231,0.0368188512518409,0,0,0,0.0335840945728103,0,0.0794659885568977,0.0573921028466483,0.0468867216804201,0.188916876574307,0.0261396905060644,0,0,0,0,0.0468164794007491,0,0,0,0.110815602836879,0.0836680053547523,0.0582479030754893,0,0,0,0,0.0753465943339361,0,0.0535331905781585,0.0986582478295185,0,0.0554815801154017,0.161446561188247,0,0,0,0,0.354609929078014,0.103562551781276,0,0,0,0.036106296938186,0,0,0.175438596491228,0.083948959032908,0,0.0530335171828596,0.15748031496063,0,0.162707452001302,0.093984962406015,0,0.0467464472700075,0
"108",108,"M00115","NAD biosynthesis, aspartate => quinolinate => NAD",1.58277936055714,1.99165402124431,1.89511138613861,1.66984732824427,1.46866840731071,1.34524321997417,1.55655482531996,2.60617760617761,1.30057803468208,1.54639175257732,1.06307583274274,1.68463611859838,2.15594681997844,1.00752283718431,1.56630699617125,2.78130959949142,2.41046831955923,1.1721680420105,2.83375314861461,1.46382266833961,2.46324679386925,0.776933701657459,1.68282175551966,1.78367579908676,1.96629213483146,2.70921131848284,2.43190661478599,2.3696682464455,0.997340425531915,2.09170013386881,1.45619757688723,0.677506775067751,0,1.93798449612403,1.93156732891832,0.678119349005425,0,1.60599571734475,0.887924230465667,1.53491941673062,0.221926320461607,1.41265741039716,2.21238938053097,1.8796992481203,0,1.97195442594216,1.47754137115839,2.5890637945319,0.374002659574468,1.35810517166449,0.730282375851996,1.2998266897747,1.89178963299281,0.690184049079755,2.19298245614035,0.755540631296172,1.83523654159869,0.212134068731438,1.92913385826772,0.398936170212766,0.650829808005207,0.845864661654135,1.5495867768595,1.16866118175019,1.87813021702838
"109",109,"M00116","Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol",0.14069149871619,0.16860563142809,0.206270627062706,0.212044105173876,0.0725268349289237,2.67852872243746,0.345901072293324,0.0429000429000429,0.128452151573539,0.130911471117657,0,3.35429769392034,0.159699764442847,0.119410114036659,0.154696987276173,3.3905488450943,0.051015202530354,0.166708343752605,5.48558634200952,0.37176448719736,0.417057658221249,4.29711479435236,0.478669299347813,4.5662100456621,0.166458593424886,0.401364639775236,0.0864677907479464,0.234041308290913,0,0.0743715603153354,0.207103655379517,0.150557061126167,0,0.0957029380801991,0.0408797318289592,4.21940928270042,0.11795234725171,0.190340233166786,4.29711479435236,0.085273300929479,0.0493169601025793,2.76253004699889,0.262209111766634,0.222779170147591,0,0.0486902327393125,0.0525348043078539,0.368222406333425,0.0738770685579196,0.0482881838814042,6.924158822893,0.128377944669106,0.0420397696220625,3.8173142467621,0.701754385964912,3.65644354898888,0.0453144825086097,0.188563616650167,0.20997375328084,0.354609929078014,0.0361572115558448,4.67836257309942,0.0765228037955311,0.16620959029336,0.092747171211278
"110",110,"M00117","Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol",2.11037248074285,0.790338897319171,3.09405940594059,3.33969465648855,2.82854656222802,1.00444827091405,2.59425804219993,2.57400257400257,4.72061657032755,2.23367697594502,2.3623907394283,0.179694519317161,1.07797340998922,3.69425040300913,3.48068221371389,0.317863954227591,0.956535047444138,4.12603150787697,0.0419815281276238,0.522793810121288,1.04264414555312,0.920810313075506,1.61550888529887,0.0475646879756469,0.780274656679151,5.86995785671282,3.17769130998703,3.55450236966825,0.295508274231678,2.34270414993307,1.55327741534638,5.42005420054201,1.53688524590164,4.30663221360896,3.03532008830022,0.401848503114326,3.18471337579618,2.28408279800143,0.394632991318074,5.62803786134561,1.47950880307738,0.24216984178237,2.06489675516224,1.50375939849624,0,1.27811860940695,0.788022064617809,5.52333609500138,2.43794326241135,3.62161379110532,0.0811424862057773,3.97169266320046,1.51343170639425,0.408997955010225,2.10526315789474,0.335795836131632,3.39858618814573,1.06067034365719,2.59842519685039,1.86170212765957,1.35589543334418,0.37593984962406,3.73048668503214,4.11368735976066,4.17362270450751
"111",111,"M00118","Glutathione biosynthesis, glutamate => glutathione",0.379867046533713,0.455235204855842,0.371287128712871,0.254452926208651,0.391644908616188,0,0.415081286751989,0.463320463320463,0,0.235640648011782,0.850460666194189,0,0.431189363995688,0.214938205265986,0.278454577097111,0,0.550964187327824,0.300075018754689,0,0.250941028858218,0.375351892399124,0,0,0.114155251141553,0.449438202247191,0.120409391932571,0.622568093385214,0.421274354923644,0.709219858156028,0,0.372786579683131,1.0840108401084,0,0.516795865633075,0.294334069168506,0,0.849256900212314,0.342612419700214,0,0.613967766692249,0.355082112738571,0.0645786244752987,0,0,0,0.525854513584575,0.378250591016548,0.662800331400166,0.265957446808511,0.34767492394611,0,0.231080300404391,0.30268634127885,0,1.12280701754386,0,0.489396411092985,0.339414509970301,0.377952755905512,0.425531914893617,0.260331923202083,0,0.413223140495868,0.299177262528048,0.500834724540902
"112",112,"M00119","Pantothenate biosynthesis, valine/L-aspartate => pantothenate",1.84657592064999,1.01163378856854,0.464108910891089,1.59033078880407,2.71975630983464,1.72191132156694,1.61420500403551,3.08880308880309,0.192678227360308,0.883652430044183,2.3623907394283,1.79694519317161,1.6768475266499,2.01504567436862,1.39227288548556,1.58931977113795,0.68870523415978,0.750187546886722,2.01511335012594,1.25470514429109,1.56396621832968,2.30202578268877,1.7950098725543,1.90258751902587,1.24843945068664,0.903070439494281,2.59403372243839,2.19413726522731,1.32978723404255,2.23114680946006,1.55327741534638,0,0,0.645994832041344,1.22639195486878,2.81293952180028,0,0.642398286937901,2.63088660878716,0.511639805576874,2.07131232430833,0.861048326337316,3.93313667649951,1.67084377610693,0,2.19106047326906,1.97005516154452,1.24275062137531,1.55141843971631,0.869187309865276,0,0.962834585018294,3.27910203052087,2.45398773006135,1.05263157894737,2.23863890754421,0.815660685154976,1.69707254985151,0.47244094488189,0.709219858156028,0.650829808005207,2.5062656641604,0.68870523415978,0.74794315632012,0.626043405676127
"113",113,"M00120","Coenzyme A biosynthesis, pantothenate => CoA",0.659491400232141,0.790338897319171,0.773514851485149,0.662637828668363,0.67993907745866,0.86095566078347,0.720627233944425,0.514800514800515,0.385356454720617,0.613647520864016,1.47649421214269,0.898472596585804,0.748592645825848,0.201504567436862,0.870170553428472,0.211909302818394,0.956535047444138,0.281320330082521,0.377833753148615,0.435661508434407,0.651652590970702,0.920810313075506,0.71800394902172,1.18911719939117,0.780274656679151,1.25426449929761,1.2970168612192,1.31648235913639,0.664893617021277,0.892458723784025,0.970798384591488,0,0,0.897215044501866,0.766494971792985,0.803697006228652,0.353857041755131,0.321199143468951,1.05235464351486,1.02327961115375,0.924693001923361,0.807232805941233,0.983284169124877,0.668337510442774,0,0.912941863862109,0.788022064617809,1.10466721900028,0.332446808510638,0.579458206576851,0.324569944823109,0.385133834007318,0.126119308866187,0.81799591002045,0.935672514619883,0.895455563017685,0.849646547036433,0.88389195304766,0.78740157480315,0.886524822695035,0.67794771667209,1.00250626566416,0.717401285583104,0.49862877088008,0.869504730105732
"114",114,"M00121","Heme biosynthesis, plants and bacteria, glutamate => heme",3.01783264746228,3.61659079413252,2.72277227722772,2.54452926208651,3.11140121845083,3.78820490744727,3.04392943618125,2.54826254826255,6.9364161849711,1.41384388807069,5.10276399716513,5.92991913746631,2.89855072463768,2.79419666845782,2.55250029005685,6.35727908455181,3.30578512396694,3.90097524381095,4.03022670025189,2.60699846647149,3.44072568032531,0.184162062615101,5.1337282355053,2.73972602739726,3.5705368289638,4.85651214128035,5.18806744487678,3.86168158680007,3.72340425531915,0.178491744756805,2.79589934762349,7.22673893405601,0.273224043715847,3.78983634797588,3.67917586460633,4.82218203737191,8.49256900212314,2.82655246252677,7.52433570113128,4.14428242517268,2.92942743009321,3.0136691421806,5.19174041297935,4.04344193817878,0.155038759689922,3.85626643295355,3.78250591016548,5.52333609500138,2.12765957446809,3.82442416340721,5.84225900681597,3.00404390525708,3.17820658342792,5.39877300613497,4.21052631578947,4.92500559659727,3.58890701468189,2.80016970725499,3.00262467191601,7.09219858156028,2.14773836641718,6.01503759398496,3.03030303030303,4.18848167539267,3.67278797996661
"115",115,"M00122","Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin",2.27920227920228,2.73141122913505,2.78465346534653,2.54452926208651,2.05613577023499,0.0430477830391735,2.76720857834659,5.01930501930502,0,1.88512518409426,0.070871722182849,1.34770889487871,2.58713618397413,1.93444384739387,0.870170553428472,0.0635727908455181,1.60697887970615,3.03825956489122,0.0503778337531486,1.50564617314931,2.50234594932749,0.069060773480663,0.053850296176629,0.0570776255707763,2.69662921348315,0.0602046959662854,0,0.210637177461822,0.0886524822695035,0.0669344042838019,2.98229263746505,0,0,3.10077519379845,2.94334069168506,0.0602772754671489,0,1.54175588865096,1.97316495659037,0,2.84065690190857,3.19664191152728,0.0589970501474926,0.050125313283208,0.232558139534884,5.6091148115688,0.425531914893617,0.0828500414250207,2.12765957446809,0.173837461973055,0.0973709834469328,2.85961871750433,3.40522133938706,0.0613496932515337,0.0701754385964912,0.268636668905306,3.2626427406199,1.52736529486636,2.83464566929134,0.851063829787234,2.34298730881874,0.075187969924812,2.75482093663912,3.02916978309648,3.00500834724541
"116",116,"M00123","Biotin biosynthesis, pimeloyl-ACP/CoA => biotin",1.05518624037143,0,1.03135313531353,0.053011026293469,0.870322019147084,0.0717463050652891,0.922402859448864,0.0643500643500644,0,0.78546882670594,1.88991259154264,1.43755615453729,0.958198586657085,0.716460684219953,0.928181923657037,0.953591862682772,0,1.00025006251563,0,0.0348529206747525,0.834115316442498,0,1.43600789804344,0,0,2.00682319887618,0,1.40424784974548,2.95508274231678,0.111557340473003,0,0,0,1.14843525696239,0.981113563895021,1.6073940124573,0,1.14204139900071,2.10470928702973,2.55819902788437,0,0.861048326337316,2.3598820058997,1.67084377610693,0,1.1685655857435,1.57604412923562,2.20933443800055,0,1.1589164131537,1.46056475170399,0.962834585018294,0.0630596544330937,1.6359918200409,0.467836257309941,1.79091112603537,1.08754758020663,0.0707113562438128,0.83989501312336,0.0886524822695035,0,2.00501253132832,0.918273645546373,0.997257541760159,1.11296605453534
"117",117,"M00124","Pyridoxal-P biosynthesis, erythrose-4P => pyridoxal-P",1.05518624037143,1.26454223571067,0.825082508250825,1.06022052586938,1.08790252393386,1.43492610130578,0.922402859448864,1.02960102960103,0,0.981836033382425,1.41743444365698,1.79694519317161,0.958198586657085,1.6120365394949,0.928181923657037,0.423818605636787,0.918273645546373,2.25056264066016,0.503778337531486,0.697058413495051,0.834115316442498,1.84162062615101,1.7950098725543,0.856164383561644,1.24843945068664,1.60545855910094,3.24254215304799,1.75530981218185,0.591016548463357,1.78491744756805,1.2426219322771,0.22583559168925,0,1.43554407120299,1.71694873681629,1.6073940124573,0,2.56959314775161,2.10470928702973,5.37221795855718,1.1836070424619,0.645786244752987,1.17994100294985,2.00501253132832,0,1.1685655857435,1.97005516154452,3.45208505937586,1.10815602836879,2.60756192959583,0,2.02195262853842,1.0089544709295,1.6359918200409,2.33918128654971,1.79091112603537,1.35943447525829,1.41422712487626,1.0498687664042,0.0886524822695035,1.30165961601041,2.00501253132832,1.37741046831956,2.61780104712042,1.39120756816917
"118",118,"M00125","Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD",0.984840491013331,1.03270949249705,1.1001100110011,1.13090189426067,1.01537568900493,1.17185631606639,1.22987047926515,1.88760188760189,0,0.589101620029455,1.41743444365698,1.43755615453729,1.11789835109993,1.20902740462117,0.812159183199907,0.882955428409974,1.24987246199367,1.68792198049512,1.00755667506297,0.813234815744226,0.973134535849581,1.38121546961326,1.07700592353258,1.14155251141553,1.01955888472742,1.63890561241555,2.07522697795071,1.05318588730911,1.23128447596533,0.0371857801576677,2.48524386455421,0,0,1.93798449612403,0.858474368408143,1.20554550934298,0,1.9271948608137,1.5785319652723,1.53491941673062,1.20826552251319,1.00455638072687,1.14716486397902,1.50375939849624,0.129198966408269,1.19291070211316,1.10323089046493,1.93316763325048,1.29284869976359,1.73837461973055,0,1.44425187752744,0.945894816496406,1.22699386503067,1.40350877192982,1.34318334452653,0.815660685154976,1.88563616650167,1.39982502187227,0.118203309692671,1.01240192356365,1.50375939849624,0.803489439853076,1.68287210172027,1.87813021702838
"119",119,"M00126","Tetrahydrofolate biosynthesis, GTP => THF",1.74105729661285,2.08649468892261,2.01113861386139,2.65055131467345,2.12140992167102,1.91323480174104,2.49817441100734,1.71600171600172,0.256904303147078,2.12731140566192,1.92928577053311,2.69541778975741,1.61696011498383,1.19410114036659,2.51382604323781,1.90718372536554,2.04060810121416,1.66708343752605,3.27455919395466,1.27794042474093,0.973134535849581,3.79834254143646,3.5900197451086,0.634195839675292,2.05992509363296,3.74606997123553,0.389105058365759,4.09572289509098,3.15208825847124,2.37988993009073,2.58879569224397,0.0752785305630834,0.11384335154827,2.15331610680448,4.16973264655384,2.41109101868596,0.530785562632696,1.90340233166786,2.45549416820135,1.27909951394218,2.21926320461607,2.33200588383023,1.37659783677483,4.17710944026734,0.129198966408269,1.97195442594216,1.28710270554242,2.9457792506674,1.03427895981087,2.39026510212951,0.0540949908038516,1.58867706528018,2.017908941859,2.99931833674165,2.49512670565302,3.28333706439818,2.71886895051659,1.90920661858294,2.20472440944882,1.6548463356974,2.38637596268576,2.63157894736842,2.1043771043771,2.05684367988033,2.08681135225376
"120",120,"M00127","Thiamine biosynthesis, prokaryotes, AIR (+ DXP/tyrosine) => TMP/TPP",1.55400155400155,1.65540074493033,1.35013501350135,1.21443442054129,1.24614289105151,0.156537392869722,1.32071318511996,1.22850122850123,0.105097214923805,1.07109385459901,2.70601121061787,2.74442538593482,1.56796132362068,1.19681500659469,1.32898775432712,0.0577934462231983,2.00350613573754,1.67087226352043,0.366384245477444,0.912512832211703,1.36491597236045,0.0627825213460573,3.42683702942184,0.0518887505188875,1.63432073544433,2.29872475507635,0.0707463742483198,2.01062760304466,1.61186331399097,0.0608494584398199,0.254172667965771,0,1.67660208643815,1.64435048155978,1.40477623921333,0.0547975231519535,0,1.90772824605801,4.01808136614766,0.0697690643968464,0.080700480167857,1.23286464907388,0.482703137570394,0,0,1.91219823121664,1.07457554266065,0,0.453336557059961,2.84461301410454,0,1.28669712725172,1.37584700581295,3.12325711098717,1.91387559808612,0.0610537883875694,1.55717039893223,0.0771396613568866,1.37437365783822,0.435203094777563,1.419992308375,0.0683526999316473,1.31480090157776,1.66587339362208,1.59356503263014
