"","X","module","module_description","Acidovorax_AEP1_4","Curvibacter_AEP1_3","Duganella_C1_2","MG_21Nov119-A03-L1_S156_L003_bin.4","MG_21Nov119-A06-L1_S159_L003_bin.7","MG_21Nov119-B05-L1_S164_L003_bin.2","MG_21Nov119-B05-L1_S164_L003_bin.8","MG_21Nov119-D06-L1_S176_L003_bin.10","MG_21Nov119-D06-L1_S176_L003_bin.11","MG_21Nov119-D06-L1_S176_L003_bin.3","MG_21Nov119-D06-L1_S176_L003_bin.8","MG_21Nov119-E05-L1_S181_L003_bin.1","MG_21Nov119-E05-L1_S181_L003_bin.16","MG_21Nov119-E05-L1_S181_L003_bin.2","MG_21Nov119-E05-L1_S181_L003_bin.7","MG_21Nov119-E07-L1_S224_L004_bin.20","MG_21Nov119-E07-L1_S224_L004_bin.5","MG_21Nov119-H08-L1_S241_L004_bin.1","MG_220900001374-D09_22Sep1374-D09-L1_S133_L002_bin.2","MG_220900001374-H06_22Sep1374-H06-L1_S146_L002_bin.5","MG_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.4","MT_21Nov119-A08-L1_S201_L004_bin.5","MT_21Nov119-A09-L1_S202_L004_bin.2","MT_21Nov119-B05-L1_S164_L003_bin.6","MT_21Nov119-B08-L1_S207_L004_bin.2","MT_21Nov119-C02-L1_S167_L003_bin.5","MT_21Nov119-D04-L1_S174_L003_bin.3","MT_21Nov119-D05-L1_S175_L003_bin.2","MT_21Nov119-D07-L1_S218_L004_bin.10","MT_21Nov119-D07-L1_S218_L004_bin.4","MT_21Nov119-D07-L1_S218_L004_bin.8","MT_21Nov119-E05-L1_S181_L003_bin.17","MT_21Nov119-E05-L1_S181_L003_bin.3","MT_21Nov119-E05-L1_S181_L003_bin.4","MT_21Nov119-E05-L1_S181_L003_bin.9","MT_21Nov119-E06-L1_S182_L003_bin.3","MT_21Nov119-E07-L1_S224_L004_bin.18","MT_21Nov119-E07-L1_S224_L004_bin.5","MT_21Nov119-E08-L1_S225_L004_bin.2","MT_21Nov119-F04-L1_S186_L003_bin.6","MT_21Nov119-F04-L1_S186_L003_bin.9","MT_21Nov119-G04-L1_S192_L003_bin.1","MT_21Nov119-G04-L1_S192_L003_bin.5","MT_21Nov119-H05-L1_S199_L003_bin.4","MT_21Nov119-H05-L1_S199_L003_bin.5","MT_21Nov119-H05-L1_S199_L003_bin.9","MT_220900001374-A06_22Sep1374-A06-L1_S120_L002_bin.3","MT_220900001374-A10_22Sep1374-A10-L1_S123_L002_bin.3","MT_220900001374-B05_22Sep1374-B05-L1_S10_L001_bin.1","MT_220900001374-B06_22Sep1374-B06-L1_S124_L002_bin.5","MT_220900001374-B10_22Sep1374-B10-L1_S126_L002_bin.5","MT_220900001374-C01_22Sep1374-C01-L1_S11_L001_bin.2","MT_220900001374-C06_22Sep1374-C06-L1_S127_L002_bin.1","MT_220900001374-D02_22Sep1374-D02-L1_S17_L001_bin.10","MT_220900001374-D02_22Sep1374-D02-L1_S17_L001_bin.6","MT_220900001374-D02_22Sep1374-D02-L1_S17_L001_bin.7","MT_220900001374-D04_22Sep1374-D04-L1_S19_L001_bin.3","MT_220900001374-H06_22Sep1374-H06-L1_S146_L002_bin.5","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.10","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.14","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.2","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.7","Pelomonas_AEP2-2","Pseudomonas_C2_2","Undibacterium_C1_1"
"72",72,"M00075","N-glycan biosynthesis, complex type",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",73,"M00076","Dermatan sulfate degradation",0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0
"74",74,"M00077","Chondroitin sulfate degradation",0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0
"75",75,"M00078","Heparan sulfate degradation",0,0,0,0,0.111111111111111,0.111111111111111,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0.222222222222222,0.222222222222222,0.111111111111111,0,0,0,0.111111111111111,0.111111111111111,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0.111111111111111
"76",76,"M00079","Keratan sulfate degradation",0.25,0,0.25,0,0.25,0.25,0,0,0,0.25,0,0.25,0,0,0.25,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0.25,0.25,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0.25,0,0.25,0.25,0,0
"77",77,"M00081","Pectin degradation",0,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0.333333333333333,0,0
"78",78,"M00082","Fatty acid biosynthesis, initiation",0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.142857142857143,0.5,0.142857142857143,0.428571428571429,0.428571428571429,0.5,0.5,0.428571428571429,0.428571428571429,0.428571428571429,0.142857142857143,0.5,0.428571428571429,0.428571428571429,0.428571428571429,0.214285714285714,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.142857142857143,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.357142857142857,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.428571428571429,0.357142857142857,0,0.428571428571429,0.357142857142857,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.357142857142857,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.5,0.428571428571429
"79",79,"M00083","Fatty acid biosynthesis, elongation",0.5,0.285714285714286,0.285714285714286,0.357142857142857,0.428571428571429,0.285714285714286,0.285714285714286,0.5,0.285714285714286,0.428571428571429,0.357142857142857,0.285714285714286,0.5,0.428571428571429,0.357142857142857,0.357142857142857,0.285714285714286,0.428571428571429,0.142857142857143,0.428571428571429,0.357142857142857,0.285714285714286,0.571428571428571,0.142857142857143,0.285714285714286,0.357142857142857,0.428571428571429,0.357142857142857,0.214285714285714,0.357142857142857,0.428571428571429,0.357142857142857,0.357142857142857,0.285714285714286,0.357142857142857,0.285714285714286,0.142857142857143,0.428571428571429,0.357142857142857,0.428571428571429,0.428571428571429,0.357142857142857,0.428571428571429,0.428571428571429,0,0.285714285714286,0.357142857142857,0.428571428571429,0.357142857142857,0.428571428571429,0.285714285714286,0.5,0.5,0.357142857142857,0.285714285714286,0.428571428571429,0.285714285714286,0.428571428571429,0.285714285714286,0.214285714285714,0.5,0.357142857142857,0.285714285714286,0.428571428571429,0.285714285714286
"80",80,"M00085","Fatty acid elongation in mitochondria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81",81,"M00086","beta-Oxidation, acyl-CoA synthesis",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"82",82,"M00087","beta-Oxidation",0.263157894736842,0.263157894736842,0.210526315789474,0.210526315789474,0.263157894736842,0.263157894736842,0.263157894736842,0.263157894736842,0.105263157894737,0.263157894736842,0.105263157894737,0.210526315789474,0.263157894736842,0.315789473684211,0.263157894736842,0.157894736842105,0.263157894736842,0.315789473684211,0.157894736842105,0.315789473684211,0.263157894736842,0.0526315789473684,0.105263157894737,0.263157894736842,0.263157894736842,0.0526315789473684,0.105263157894737,0.315789473684211,0.105263157894737,0.105263157894737,0.210526315789474,0,0,0.210526315789474,0.263157894736842,0.157894736842105,0.105263157894737,0.315789473684211,0.105263157894737,0.210526315789474,0.157894736842105,0.315789473684211,0.105263157894737,0.157894736842105,0,0.263157894736842,0.368421052631579,0.105263157894737,0.263157894736842,0.157894736842105,0,0.315789473684211,0.263157894736842,0.105263157894737,0.315789473684211,0.157894736842105,0.210526315789474,0.263157894736842,0.210526315789474,0.263157894736842,0.263157894736842,0.105263157894737,0.210526315789474,0.315789473684211,0.210526315789474
"83",83,"M00088","Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone",0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.8,0.4,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.8,0.6,0.4,0.6,0.6,0.6,0.4,0.6,0.6,0.4,0.4,0.6,0.4,0.2,0.6,0.6,0.8,0.4,0.2,0.4,0.4,0.4,0.6,0.6,0.4,0,0.6,0.4,0.8,0.6,0.4,0.4,0.6,0.8,0.4,0.4,0.8,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.4,0.6
"84",84,"M00089","Triacylglycerol biosynthesis",0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0833333333333333,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0833333333333333,0.0833333333333333,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0833333333333333,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0,0.0416666666666667,0.0833333333333333,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0833333333333333,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667
"85",85,"M00090","Phosphatidylcholine (PC) biosynthesis, choline => PC",0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",86,"M00091","Phosphatidylcholine (PC) biosynthesis, PE => PC",0,0,0,0.25,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0.25,0,0,0.25,0,0,0,0
"87",87,"M00092","Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",88,"M00093","Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.5,0.75,0.5,0.75,0.75,0.75,0.75,0,0.75,0.75,0.75,0.75,0.75,0.75,1,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1
"89",89,"M00094","Ceramide biosynthesis",0,0,0,0,0,0,0,0.125,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
"90",90,"M00095","C5 isoprenoid biosynthesis, mevalonate pathway",0.125,0.125,0.125,0.125,0.125,0.375,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.5,0.125,0.625,0.125,0.25,0.25,0.25,0.125,0.25,0.375,0.5,0.125,0.125,0.5,0.25,0.125,0.125,0.125,0.75,0.25,0.125,0.125,0.625,0.625,0.25,0.5,0.5,0.125,0.125,0.25,0.5,0,0.125,0.125,0.625,0.125,0.125,0,0.25,0.125,0.375,0.125,0.625,0.125,0.125,0.125,0.375,0.125,0.625,0.125,0.25,0.125
"91",91,"M00096","C5 isoprenoid biosynthesis, non-mevalonate pathway",0.9,0.9,0.9,0.9,0.9,0.7,0.9,0.7,0,0.8,0.7,0.7,0.9,0.8,0.9,0.2,0.7,0.8,0.5,0.9,0.9,0.8,0.8,0.1,0.9,0.7,0.1,0.9,0.4,0.7,0.8,0.1,0.1,0.9,0.9,0.2,0.1,0.4,0.2,0.1,0.8,0.9,0.8,0.7,0.1,0.9,0.9,0.1,0.7,0.7,0.9,0.8,0.7,0.8,0.5,0.2,0.9,0.8,0.9,0.5,0.8,0.2,0.9,0.8,0.9
"92",92,"M00097","beta-Carotene biosynthesis, GGAP => beta-carotene",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0,0.333333333333333,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.333333333333333,0,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.333333333333333,0,0,0,0.166666666666667,0,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"93",93,"M00098","Acylglycerol degradation",0.0625,0.0625,0.0625,0,0,0.0625,0,0,0,0,0,0,0.0625,0.0625,0.0625,0,0,0.0625,0,0.0625,0,0,0,0.0625,0.0625,0.0625,0.0625,0,0,0,0,0,0,0.0625,0,0,0,0.0625,0,0,0,0.0625,0,0,0,0.0625,0.0625,0,0,0,0,0.0625,0,0,0,0,0,0,0.0625,0,0,0,0,0.0625,0.0625
"94",94,"M00099","Sphingosine biosynthesis",0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0.181818181818182,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0
"95",95,"M00100","Sphingosine degradation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",96,"M00101","Cholesterol biosynthesis, FPP => cholesterol",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0.0769230769230769,0,0,0,0,0.0769230769230769,0.153846153846154,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0.0769230769230769,0,0
"97",97,"M00102","Ergocalciferol biosynthesis, FPP => ergosterol/ergocalciferol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0,0,0.0769230769230769,0.153846153846154,0,0,0,0,0,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0
"98",98,"M00103","Cholecalciferol biosynthesis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",99,"M00104","Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate",0,0,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.0833333333333333,0,0,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0,0,0.0833333333333333,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0,0,0,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0,0,0.0833333333333333,0,0.0833333333333333
"100",100,"M00106","Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",101,"M00107","Steroid hormone biosynthesis, cholesterol => pregnenolone => progesterone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",102,"M00108","C21-Steroid hormone biosynthesis, progesterone => corticosterone/aldosterone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",103,"M00109","C21-Steroid hormone biosynthesis, progesterone => cortisol/cortisone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",104,"M00110","C19/C18-Steroid hormone biosynthesis, pregnenolone => androstenedione => estrone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",105,"M00112","Tocopherol/tocotorienol biosynthesis, homogentisate + phytyl/geranylgeranyl-PP => tocopherol/tocotorienol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",106,"M00113","Jasmonic acid biosynthesis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
"107",107,"M00114","Ascorbate biosynthesis, plants, fructose-6P => ascorbate",0,0.125,0.125,0,0,0,0.125,0,0.125,0.125,0,0,0,0.125,0,0.125,0.125,0.125,0.125,0.125,0,0,0,0,0.125,0,0,0,0.125,0.125,0.125,0,0,0,0,0.125,0,0.125,0.125,0,0.125,0.25,0,0,0,0,0.25,0.125,0,0,0,0.125,0,0,0.125,0.125,0,0.125,0.125,0,0.25,0.125,0,0.125,0
"108",108,"M00115","NAD biosynthesis, aspartate => quinolinate => NAD",0.625,0.75,0.875,0.75,0.75,0.625,0.75,0.75,0.375,0.75,0.375,0.625,0.75,0.625,0.75,0.625,0.75,0.625,0.625,0.875,0.875,0.375,0.625,0.625,0.75,0.75,0.625,0.75,0.375,0.625,0.625,0.25,0,0.75,0.75,0.375,0,0.625,0.375,0.5,0.25,0.625,0.625,0.625,0,0.75,0.625,0.625,0.375,0.625,0.25,0.75,0.625,0.375,0.625,0.375,0.75,0.25,0.875,0.25,0.5,0.375,0.75,0.625,0.75
"109",109,"M00116","Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol",0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.111111111111111,0.777777777777778,0.333333333333333,0.111111111111111,0.111111111111111,0.222222222222222,0,0.777777777777778,0.222222222222222,0.222222222222222,0.222222222222222,0.666666666666667,0.111111111111111,0.222222222222222,0.777777777777778,0.444444444444444,0.333333333333333,0.777777777777778,0.222222222222222,0.888888888888889,0.222222222222222,0.222222222222222,0.111111111111111,0.222222222222222,0,0.111111111111111,0.222222222222222,0.111111111111111,0,0.111111111111111,0.111111111111111,0.777777777777778,0.111111111111111,0.222222222222222,0.777777777777778,0.111111111111111,0.111111111111111,0.777777777777778,0.222222222222222,0.222222222222222,0,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.888888888888889,0.222222222222222,0.111111111111111,0.777777777777778,0.333333333333333,0.777777777777778,0.111111111111111,0.222222222222222,0.222222222222222,0.222222222222222,0.111111111111111,0.777777777777778,0.111111111111111,0.222222222222222,0.111111111111111
"110",110,"M00117","Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol",0.666666666666667,0.416666666666667,0.833333333333333,0.75,0.666666666666667,0.333333333333333,0.75,0.666666666666667,0.583333333333333,0.583333333333333,0.416666666666667,0.166666666666667,0.5,0.916666666666667,0.833333333333333,0.166666666666667,0.416666666666667,0.916666666666667,0.0833333333333333,0.416666666666667,0.416666666666667,0.333333333333333,0.333333333333333,0.0833333333333333,0.416666666666667,0.75,0.583333333333333,0.75,0.166666666666667,0.5,0.416666666666667,0.5,0.25,0.833333333333333,0.75,0.166666666666667,0.5,0.666666666666667,0.166666666666667,0.666666666666667,0.416666666666667,0.25,0.5,0.5,0,0.416666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.0833333333333333,0.916666666666667,0.5,0.166666666666667,0.5,0.166666666666667,0.833333333333333,0.416666666666667,0.75,0.5,0.416666666666667,0.166666666666667,0.833333333333333,0.916666666666667,0.833333333333333
"111",111,"M00118","Glutathione biosynthesis, glutamate => glutathione",0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0,0.4,0.4,0,0.4,0.4,0.4,0,0.4,0.4,0,0.4,0.4,0,0,0.2,0.4,0.2,0.4,0.4,0.4,0,0.4,0.4,0,0.4,0.4,0,0.4,0.4,0,0.4,0.4,0.2,0,0,0,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0,0.4,0,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4
"112",112,"M00119","Pantothenate biosynthesis, valine/L-aspartate => pantothenate",0.833333333333333,0.666666666666667,0.5,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.833333333333333,0.5,0.666666666666667,0.666666666666667,0,0,0.5,0.666666666666667,0.666666666666667,0,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0,0.833333333333333,0.833333333333333,0.5,0.666666666666667,0.5,0,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.5,0.666666666666667,0.5,0.333333333333333,0.5,0.666666666666667,0.5,0.5,0.5
"113",113,"M00120","Coenzyme A biosynthesis, pantothenate => CoA",0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.333333333333333,0.416666666666667,0.333333333333333,0.166666666666667,0.416666666666667,0.416666666666667,0.333333333333333,0.416666666666667,0.25,0.416666666666667,0.166666666666667,0.416666666666667,0.25,0.25,0.416666666666667,0.416666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.333333333333333,0.416666666666667,0.25,0.333333333333333,0.416666666666667,0,0,0.416666666666667,0.416666666666667,0.333333333333333,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.333333333333333,0.333333333333333,0,0.416666666666667,0.333333333333333,0.333333333333333,0.25,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.333333333333333,0.416666666666667,0.333333333333333,0.416666666666667,0.333333333333333,0.416666666666667
"114",114,"M00121","Heme biosynthesis, plants and bacteria, glutamate => heme",0.733333333333333,0.733333333333333,0.733333333333333,0.666666666666667,0.733333333333333,0.733333333333333,0.733333333333333,0.6,0.6,0.533333333333333,0.6,0.733333333333333,0.733333333333333,0.8,0.666666666666667,0.666666666666667,0.6,0.8,0.666666666666667,0.733333333333333,0.733333333333333,0.133333333333333,0.733333333333333,0.533333333333333,0.733333333333333,0.733333333333333,0.666666666666667,0.666666666666667,0.466666666666667,0.133333333333333,0.6,0.533333333333333,0.0666666666666667,0.733333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.6,0.733333333333333,0.6,0.6,0.666666666666667,0.733333333333333,0.733333333333333,0.0666666666666667,0.733333333333333,0.666666666666667,0.666666666666667,0.533333333333333,0.733333333333333,0.6,0.8,0.6,0.733333333333333,0.6,0.666666666666667,0.733333333333333,0.6,0.733333333333333,0.666666666666667,0.6,0.666666666666667,0.733333333333333,0.8,0.733333333333333
